ＩＤ,年齢,都道府県,性別,結婚,職業,業種,世帯年収,居住形態,子供有無,Q.1-1(FA),Q.2,Q.3-1(FA),Q.4-1(FA),Q.5-m1,Q.5-m2,Q.5-m3,Q.5-m4,Q.5-m5,Q.5-m6,Q.5-m7,Q.5-m8,Q.5-m9,Q.5-m10,Q.6-m1,Q.6-m2,Q.6-m3,Q.6-m4,Q.6-m5,Q.6-m6,Q.6-m7,Q.6-m8,Q.6-m9,Q.6-m10,Q.7-m1,Q.7-m2,Q.7-m3,Q.7-m4,Q.7-m5,Q.7-m6,Q.7-m7,Q.7-m8,Q.7-m9,Q.7-m10,Q.8-m1,Q.8-m2,Q.8-m3,Q.8-m4,Q.8-m5,Q.8-m6,Q.8-m7,Q.8-m8,Q.8-m9,Q.8-m10,Q.9-m1,Q.9-m2,Q.9-m3,Q.9-m4,Q.9-m5,Q.9-m6,Q.9-m7,Q.9-m8,Q.9-m9,Q.9-m10,Q.10-m1,Q.10-m2,Q.10-m3,Q.10-m4,Q.10-m5,Q.10-m6,Q.10-m7,Q.10-m8,Q.10-m9,Q.10-m10,Q.11-m1,Q.11-m2,Q.11-m3,Q.11-m4,Q.11-m5,Q.11-m6,Q.11-m7,Q.11-m8,Q.11-m9,Q.11-m10,Q.12-m1,Q.12-m2,Q.12-m3,Q.12-m4,Q.12-m5,Q.12-m6,Q.12-m7,Q.12-m8,Q.12-m9,Q.12-m10,Q.13-m1,Q.13-m2,Q.13-m3,Q.13-m4,Q.13-m5,Q.14-m1,Q.14-m2,Q.14-m3,Q.14-m4,Q.14-m5,Q.14-m6,Q.14-m7,Q.14-m8,Q.14-m9,Q.14-m10,Q.15-m1,Q.15-m2,Q.15-m3,Q.15-m4,Q.15-m5,Q.15-m6,Q.15-m7,Q.15-m8,Q.15-m9,Q.15-m10,Q.16-m1,Q.16-m2,Q.16-m3,Q.16-m4,Q.16-m5,Q.16-m6,Q.17-m1,Q.17-m2,Q.17-m3,Q.17-m4,Q.17-m5,Q.17-m6,Q.18-m1,Q.18-m2,Q.18-m3,Q.18-m4,Q.18-m5,Q.18-m6,Q.19-m1,Q.19-m2,Q.19-m3,Q.19-m4,Q.19-m5,Q.19-m6
m89788977639,47,東京都,女性,既婚,会社員(正社員),製造業,"1,000万～1,200万未満",持ち家（一戸建て）,なし,スピッツ,2,0,20000,6,7,4,5,5,5,7,1,5,7,6,6,7,2,1,1,1,1,1,1,3,4,4,2,4,1,4,5,6,5,4,7,4,7,3,2,2,3,4,5,5,5,5,4,5,4,3,3,3,3,4,3,3,3,4,5,4,5,4,5,4,5,6,4,6,6,6,5,7,6,6,6,6,4,4,4,5,4,3,4,5,2,3,4,5,4,3,3,2,4,2,3,2,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,6,6,4,3,2,4,6,6,4,4,4,3,4,4,4,3,4,4,5,5,3
m8974565838,69,東京都,男性,既婚,パート・アルバイト,サービス業,500万～600万未満,賃貸（マンション）,あり,柴田淳,2,4800,5000,7,6,6,7,5,5,5,4,6,5,7,5,6,4,2,2,4,1,2,1,5,3,5,4,6,5,5,6,6,4,6,6,3,4,5,2,4,4,3,4,3,4,5,5,2,1,2,1,2,5,3,1,2,2,4,3,4,2,2,7,1,3,4,3,3,4,5,5,5,5,5,5,3,2,4,3,3,4,4,5,5,5,5,6,6,5,4,3,2,6,2,1,2,1,1,3,2,5,5,2,1,1,1,2,3,6,2,2,5,5,5,2,6,5,6,6,5,4,2,3,5,5,2,2,1,6,1,2,2
m8971006895,39,宮城県,男性,既婚,会社員(正社員),建設業,800万～900万未満,持ち家（一戸建て）,あり,"10-FEET ",1,5000,10000,7,4,6,7,3,7,7,4,6,6,6,6,6,3,1,4,5,1,1,1,4,1,3,1,1,1,1,1,1,1,6,4,6,5,5,5,6,5,5,5,5,5,6,6,1,1,2,1,1,1,2,1,2,3,5,5,5,4,5,4,3,5,2,5,5,5,6,5,7,5,2,2,1,3,2,1,2,4,4,4,5,5,5,5,6,3,5,2,2,5,3,5,1,1,1,5,3,5,2,1,3,2,3,2,3,5,5,2,6,5,4,2,5,5,5,6,5,5,4,4,5,3,5,5,3,5,4,3,3
m8991779061,57,埼玉県,男性,既婚,会社員(正社員),商社・卸売り・小売業,"1,200万～1,500万未満",持ち家（マンション）,あり,サザンオールスターズ,1,0,50000,7,6,6,6,4,6,6,1,7,7,7,7,5,2,1,4,4,2,2,3,4,4,4,3,1,1,1,1,1,1,5,4,2,4,4,4,2,1,2,2,4,5,5,5,2,4,4,4,2,5,1,1,1,7,6,6,5,1,6,6,3,3,3,6,4,4,7,7,7,6,1,1,1,1,1,2,5,4,5,5,4,4,5,7,6,6,6,4,6,7,3,1,1,1,2,7,7,7,5,1,1,2,2,4,4,6,3,3,7,6,2,4,7,7,7,7,5,2,2,2,2,6,4,2,2,7,1,2,3
m89788421999,39,埼玉県,女性,未婚,会社員（契約・派遣社員）,サービス業,300万～400万未満,賃貸（マンション）,なし,ハナレグミ,2,20000,20000,7,6,7,7,7,7,7,2,6,7,7,5,7,4,2,1,1,1,2,1,2,1,5,1,1,1,3,4,6,4,5,7,4,6,5,4,4,4,4,4,4,3,5,5,1,2,2,2,3,6,2,3,2,3,4,5,5,4,4,7,3,5,2,2,4,4,4,5,6,5,2,2,1,1,1,1,5,2,3,4,3,4,5,5,6,3,2,1,1,7,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,5,4,3,5,5,4,2,5,5,5,5,3,5,5,5,5,5,4,3,2,6,2,5,3
m89789239705,52,神奈川県,男性,未婚,会社員(正社員),医療・福祉,300万～400万未満,賃貸（アパート）,なし,BUCK-TICK,3,0,10000,6,6,6,6,6,6,6,1,6,6,6,6,6,3,1,1,1,1,4,1,1,2,5,5,1,1,6,6,5,5,4,4,6,4,4,1,4,2,2,4,6,6,2,5,1,4,4,4,2,5,1,1,1,6,5,4,5,1,5,4,5,6,4,4,6,6,6,6,6,6,1,1,2,4,4,4,5,5,5,4,5,4,5,6,4,3,1,1,4,4,1,1,1,1,1,5,1,2,1,4,1,1,1,1,1,5,1,4,6,6,6,6,6,6,6,6,6,5,5,5,5,4,4,4,2,6,2,2,4
m8971444736,58,大阪府,男性,既婚,会社員(正社員),電気・ガス・水道業,200万～300万未満,持ち家（一戸建て）,なし,矢沢永吉,1,58,3000,2,3,4,3,2,3,2,3,3,3,3,3,2,3,2,3,3,3,2,3,2,4,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,2,3,3,4,3,2,3,2,3,3,3,3,3,4,3,3,3,3,3,3,3,2,3,4,3,3,4,2,3,3,3,3,3,5,3,4,3,3,3,3,3,3,3,4,4,3,3,3,4,3,3,2,3,3,3,3,3,3,5,4,4,3,4,2,3,2,2,3,3,2,2,2,2,2,3,3,2,2,2,2,4,3,2,3,2,3,3,3,3,3,2,3
m89789301575,49,愛媛県,女性,未婚,パート・アルバイト,製造業,100万～200万未満,賃貸（一戸建て）,あり,ダイスケ,1,3000,5000,7,7,7,7,6,6,6,1,6,7,7,6,6,5,4,5,4,5,5,2,4,3,5,4,2,4,6,6,6,6,7,6,6,4,5,4,4,4,2,3,4,5,4,5,6,6,6,5,6,2,2,2,3,4,2,2,1,1,5,5,1,1,2,2,6,6,5,6,6,6,1,1,1,2,3,4,5,5,5,4,5,4,3,5,5,3,4,3,2,5,2,3,2,2,4,6,3,2,2,2,2,1,1,1,1,6,5,4,7,6,4,4,4,5,6,6,6,5,7,7,6,2,5,5,3,3,2,3,4
m8970849963,34,埼玉県,女性,未婚,医師・医療関係者,医療・福祉,700万～800万未満,持ち家（マンション）,なし,ザ・クロマニヨンズ,1,12000,30000,7,7,7,7,7,7,7,1,7,7,7,7,7,5,1,4,7,3,1,1,6,6,7,4,1,1,7,7,6,3,1,7,7,7,3,7,5,6,1,6,4,1,5,7,1,1,1,1,1,1,1,1,1,1,5,3,4,1,1,1,1,7,7,4,7,7,6,5,6,4,1,1,1,1,1,1,6,5,5,1,6,5,5,7,2,7,7,5,6,7,5,5,1,1,7,7,1,7,1,5,6,1,5,5,1,6,1,1,7,7,1,1,7,4,7,7,6,5,7,6,5,5,1,1,1,5,1,1,1
m89788764827,39,静岡県,女性,未婚,パート・アルバイト,その他,100万未満,賃貸（マンション）,なし,乃木坂,3,0,0,3,4,4,4,4,5,5,4,4,4,5,5,4,4,4,4,4,2,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4
m89789634935,50,北海道,男性,未婚,自営業,情報通信業,300万～400万未満,持ち家（一戸建て）,なし,Chvrches,2,0,3000,5,5,5,5,5,4,5,3,4,4,4,4,5,2,1,1,3,2,3,1,3,1,2,1,1,1,3,2,5,4,4,5,3,5,4,6,4,3,1,2,2,2,2,2,5,3,1,2,6,1,2,2,1,2,1,2,2,1,4,4,1,1,1,1,1,1,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,5,3,2,4,1,1,1,5,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,4,1,4,4,4,4,4,4,4,6,6,4,1,1,1,1,6,1,1,1,7,1,1,6
m89788393604,25,兵庫県,女性,既婚,会社員(正社員),医療・福祉,700万～800万未満,賃貸（アパート）,あり,niziu,3,0,50000,6,5,6,5,4,7,6,3,5,5,7,7,6,4,2,2,4,3,4,1,5,3,5,5,1,1,7,7,7,6,6,3,2,7,7,6,4,5,5,4,4,4,5,5,6,6,6,6,2,4,5,2,3,3,2,4,4,2,7,7,2,4,5,5,5,6,6,6,6,6,1,1,1,1,2,2,7,7,7,5,4,4,5,7,7,6,6,4,4,5,2,4,4,4,4,5,2,7,3,2,5,2,2,5,3,4,4,2,5,6,6,2,4,4,7,7,7,7,7,7,3,3,5,5,3,2,5,5,2
m8970269970,42,沖縄県,男性,既婚,会社員(正社員),建設業,200万～300万未満,持ち家（一戸建て）,あり,ハイスタ,1,0,0,7,7,7,7,7,7,7,1,7,7,7,7,7,7,4,7,7,7,3,1,7,5,7,7,1,1,4,1,7,6,7,7,7,7,7,4,3,7,7,7,5,5,7,7,7,4,7,7,7,7,7,1,7,7,7,7,7,7,7,7,4,7,7,7,7,7,7,7,7,7,2,2,1,7,7,4,7,7,7,7,7,7,5,7,7,5,5,3,6,7,7,7,4,4,4,7,7,7,7,7,7,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,1,3,7,4
m8972002793,45,愛知県,女性,既婚,パート・アルバイト,製造業,500万～600万未満,持ち家（一戸建て）,あり,"ONE OK ROCK ",1,30000,50000,7,7,7,7,7,7,7,1,7,7,6,6,6,3,4,3,3,4,5,4,4,4,6,4,6,6,5,4,5,5,5,6,7,4,5,3,4,4,3,4,4,6,5,7,4,4,4,3,3,4,4,3,1,5,3,2,1,1,4,7,3,4,4,5,7,7,7,7,7,7,4,1,1,3,4,4,6,5,5,4,4,6,5,7,4,5,6,2,4,7,2,2,2,2,1,7,4,4,2,2,2,1,1,4,1,4,1,1,7,7,4,1,7,7,5,5,7,7,7,7,7,3,7,7,7,1,3,4,3
m89789044545,29,静岡県,女性,既婚,医師・医療関係者,医療・福祉,"900万～1,000万未満",賃貸（一戸建て）,なし,村下孝蔵,1,500,30000,7,7,7,7,7,7,7,1,7,7,7,6,7,4,2,3,6,3,4,1,5,5,6,6,1,1,4,4,4,4,6,6,7,4,7,5,5,5,2,6,4,7,7,7,2,2,4,2,5,2,5,1,1,4,7,7,1,1,5,7,3,5,6,6,5,6,7,7,7,6,1,1,2,4,5,3,5,5,5,6,7,5,5,7,7,2,5,1,7,6,3,1,1,1,2,5,1,4,4,1,6,1,1,4,7,7,7,4,7,7,7,4,7,7,7,7,7,5,6,6,4,2,3,5,5,3,4,5,3
m89789096335,56,埼玉県,男性,既婚,会社員(正社員),製造業,500万～600万未満,持ち家（一戸建て）,あり,あいみょん,1,10000,20000,7,6,7,7,7,7,7,1,6,6,6,6,6,4,1,1,1,1,1,1,1,1,1,7,1,1,6,6,5,4,5,5,2,6,4,1,4,1,1,1,1,6,1,4,2,2,2,2,2,6,1,1,1,5,1,1,1,1,5,5,2,3,1,1,6,6,6,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,5,6,1,5,5,2,2,5,1,1,1,1,1,5,1,5,1,1,1,1,1,1,1,7,1,1,7,7,1,1,7,5,7,7,5,4,5,5,4,4,4,4,3,5,2,4,2
m8971371198,27,埼玉県,女性,未婚,会社員(正社員),医療・福祉,800万～900万未満,持ち家（一戸建て）,なし,"THE ORAL CIGARETTETS",1,0,120000,7,7,7,7,7,7,7,1,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,1,1,5,5,7,1,7,1,5,1,1,1,1,5,1,1,1,1,1,5,1,1,1,1,1,7,5,1,1,1,5,1,5,1,1,1,1,1,4,1,1,7,7,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,7,7,4,7,5,5,5
m896165573,38,東京都,女性,既婚,会社員(正社員),製造業,600万～700万未満,持ち家（マンション）,あり,なし,3,0,0,6,5,5,4,5,4,5,7,4,5,3,4,5,5,2,4,6,4,5,3,4,4,4,5,6,5,6,7,6,5,4,4,6,4,5,5,5,6,6,5,4,4,6,4,6,5,3,3,5,4,4,5,6,5,6,5,7,2,4,7,3,5,6,5,5,3,5,2,5,5,3,6,4,5,4,5,6,4,6,2,5,6,3,6,5,4,6,3,5,6,6,7,5,6,4,5,7,6,3,4,6,4,4,4,6,3,3,5,7,6,4,5,5,4,5,5,3,5,5,4,5,7,2,5,5,3,4,4,5
m89789625618,34,北海道,女性,未婚,パート・アルバイト,製造業,200万～300万未満,賃貸（アパート）,なし,angela,3,5000,10000,7,7,7,7,5,5,7,1,5,7,7,5,7,2,1,1,4,1,1,1,1,1,4,1,1,1,6,4,1,1,5,4,1,7,5,6,1,1,1,1,1,4,4,5,1,1,1,1,1,5,1,1,1,5,5,5,1,1,6,7,1,3,1,4,7,6,5,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,5,5,4,7,4,2,1,1,1,1,1,5,6,5,1,5,1,1,1,1,1,1,1,7,1,1,7,7,1,1,7,7,7,7,4,1,5,1,1,7,1,1,1,7,1,1,7
m8972109613,33,北海道,女性,既婚,その他,建設業,400万～500万未満,持ち家（一戸建て）,あり,B’z,1,0,0,6,7,7,6,5,6,6,1,4,7,6,5,5,2,1,1,2,2,1,1,1,1,2,1,1,1,4,4,5,5,4,6,3,3,3,2,2,2,2,2,2,2,1,2,2,3,4,2,3,2,3,3,2,2,3,3,2,2,5,4,2,3,2,4,2,2,5,6,6,6,3,3,2,1,2,2,1,2,2,2,3,2,3,1,2,3,3,2,1,6,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,3,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2
m8970502990,53,岩手県,女性,既婚,パート・アルバイト,商社・卸売り・小売業,300万～400万未満,賃貸（アパート）,あり,桜井敦司,1,10000,10000,7,7,7,7,7,7,7,1,7,7,7,7,7,5,4,4,5,5,5,2,6,4,6,4,2,2,7,7,7,7,7,7,6,2,4,5,4,6,2,5,4,2,5,6,2,1,1,2,2,6,5,1,1,6,5,3,2,2,2,2,1,6,2,2,3,7,6,6,7,6,6,5,2,4,2,3,6,6,6,4,5,4,3,7,2,4,7,4,3,6,4,2,2,2,2,2,2,6,2,2,2,2,2,2,2,6,2,3,7,7,2,6,6,6,7,7,7,6,7,5,4,2,4,4,2,6,2,4,1
m89788384211,44,福井県,女性,既婚,専業主婦,勤めていない,"1,000万～1,200万未満",持ち家（一戸建て）,なし,"YUKI  ",2,15000,30000,7,7,7,7,7,7,7,2,7,7,7,7,7,4,2,4,5,5,4,1,5,4,6,4,2,1,5,5,7,5,6,5,4,4,4,4,5,6,4,6,5,5,7,7,4,3,4,2,3,6,1,1,1,4,5,4,3,3,4,5,4,4,4,5,5,5,5,7,5,6,3,3,1,4,4,4,6,5,6,5,6,5,5,7,4,7,7,5,5,7,4,7,2,3,5,6,1,5,4,4,3,4,1,1,2,6,4,1,7,7,6,1,7,7,7,7,7,4,3,4,3,4,5,4,3,5,3,4,4
m8970249305,45,埼玉県,男性,未婚,会社員(正社員),商社・卸売り・小売業,400万～500万未満,持ち家（一戸建て）,なし,シングライクトーキング,1,10000,20000,5,6,6,5,5,5,5,1,5,5,5,5,5,4,4,4,5,4,4,4,4,4,5,4,1,1,4,4,4,4,4,5,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,5,4,2,3,3,3,3,3,3,3,4,5,3,3,4,5,4,4,4,5,4,4,1,1,2,1,3,4,4,4,4,5,4,5,5,5,5,3,3,3,4,4,1,1,1,1,1,5,1,5,3,1,1,2,1,1,1,5,2,3,3,3,2,1,1,2,3,3,4,1,2,1,2,5,1,1,1,7,2,1,7
m89788412902,49,埼玉県,女性,既婚,専業主婦,勤めていない,200万～300万未満,持ち家（マンション）,あり,NiziU,2,3000,5000,6,6,6,6,6,7,7,1,6,6,6,7,7,5,2,2,2,3,2,1,4,2,4,2,1,1,7,6,6,6,7,6,5,4,5,5,3,2,2,4,2,4,5,4,5,4,5,5,2,5,3,2,1,5,5,5,5,4,7,7,3,6,1,2,7,5,5,6,6,7,1,1,1,1,1,6,6,6,6,6,6,5,5,7,6,6,6,1,2,2,2,1,1,1,1,5,1,5,1,1,1,1,1,5,5,7,2,1,7,7,6,1,7,6,7,7,7,6,7,7,6,2,2,3,2,5,2,5,1
m8971490947,52,福島県,男性,既婚,会社員(正社員),運送・輸送業,500万～600万未満,賃貸（マンション）,あり,B'z,1,500000,20000,6,6,5,5,6,6,6,2,6,5,5,6,5,4,4,4,5,5,4,3,5,5,5,5,4,3,5,5,5,4,5,5,5,5,6,4,5,5,5,5,5,5,5,5,5,5,5,4,4,6,2,2,2,5,6,6,6,5,6,6,6,7,6,6,5,5,5,5,5,5,2,2,2,5,5,5,5,5,5,5,6,6,5,6,5,5,6,4,5,6,6,5,4,4,5,5,5,5,5,4,5,4,5,4,6,5,5,5,6,6,6,2,6,6,6,6,6,4,4,4,5,4,4,4,4,6,4,4,4
m89787958437,43,茨城県,女性,未婚,無職,勤めていない,400万～500万未満,持ち家（一戸建て）,なし,ゆず,1,30000,100000,5,6,5,5,5,5,6,2,6,5,6,7,6,5,2,3,5,4,3,3,4,3,4,4,5,3,6,5,6,5,6,7,4,5,6,5,4,4,3,5,5,6,5,6,5,4,4,4,5,3,2,2,2,4,3,3,5,2,6,6,3,2,4,2,1,6,5,6,5,5,1,2,1,4,3,4,3,5,5,5,5,5,3,7,5,6,5,2,6,5,2,3,5,1,5,3,3,5,3,2,2,2,2,5,3,5,2,2,5,5,4,4,5,5,5,5,5,5,5,4,4,3,2,2,2,7,1,3,5
m89788191287,23,埼玉県,男性,未婚,公務員（教職員を除く）,その他,500万～600万未満,持ち家（一戸建て）,なし,Mr.Children,1,30000,50000,7,6,7,7,7,7,7,3,7,7,6,7,7,5,3,5,6,4,4,4,5,3,6,4,2,5,5,6,6,6,7,7,5,4,7,6,6,7,7,7,4,5,7,7,7,5,5,6,7,1,7,2,7,7,7,7,7,5,7,7,7,5,4,6,7,7,7,7,7,7,4,4,1,2,5,5,7,7,7,6,7,7,5,7,6,6,7,7,7,7,6,6,4,2,7,7,6,7,4,5,6,5,6,7,7,7,5,6,7,7,7,6,7,6,7,7,7,4,4,3,4,4,4,4,7,7,7,3,4
m8971353775,51,東京都,女性,既婚,専業主婦,勤めていない,300万～400万未満,持ち家（マンション）,なし,スピッツ,1,15000,30000,6,6,5,5,4,5,5,3,5,5,5,5,5,4,4,4,4,4,3,3,4,4,4,3,3,3,3,3,3,3,5,4,4,4,3,5,5,5,4,4,4,4,4,3,3,2,3,4,5,5,4,3,3,3,3,3,2,2,3,3,3,3,3,3,3,2,5,4,5,5,4,5,4,4,4,4,4,5,4,5,4,4,3,4,3,4,3,3,4,5,4,4,2,2,2,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,3,4,3,3,4,4,4,4,4,4,3,3,3
m8972494277,27,東京都,女性,既婚,専業主婦,勤めていない,300万～400万未満,賃貸（マンション）,なし,清水翔太,2,10000,20000,7,7,7,7,6,7,7,1,6,7,7,7,7,5,4,4,5,5,5,3,5,4,7,5,5,5,2,2,6,5,6,4,3,6,6,2,2,2,2,5,1,1,5,5,1,1,1,1,1,5,1,1,1,5,5,5,5,2,5,5,2,6,2,2,7,5,5,6,4,6,2,2,2,4,5,2,6,6,6,3,5,6,5,7,6,6,6,5,7,7,3,5,2,6,6,7,1,4,1,1,1,1,1,2,2,7,2,7,7,7,5,1,7,7,7,7,6,2,5,4,4,5,4,4,6,6,1,4,4
m89787991495,46,熊本県,女性,既婚,パート・アルバイト,電気・ガス・水道業,800万～900万未満,持ち家（一戸建て）,あり,あいみょん,2,15000,30000,7,7,7,7,7,7,7,1,7,7,7,7,7,2,2,2,2,2,2,1,5,2,5,4,1,1,4,4,4,4,6,7,4,2,2,4,4,4,2,2,2,2,6,6,3,2,2,2,2,6,5,2,3,6,6,6,6,4,6,7,2,4,2,3,6,6,6,6,7,7,2,2,2,2,2,2,4,4,4,4,4,4,5,7,7,7,7,7,7,7,5,6,2,2,7,7,7,7,7,7,7,2,7,6,2,7,1,1,7,7,4,1,6,6,7,7,6,6,6,6,6,4,6,6,5,4,4,5,1
m89788186254,54,愛知県,男性,既婚,会社員(正社員),サービス業,"1,000万～1,200万未満",持ち家（マンション）,あり,岡本悟史,1,10000,20000,7,7,7,7,6,7,5,2,6,6,7,7,7,4,2,1,1,1,1,1,2,1,3,4,1,1,4,4,4,4,4,4,5,6,4,4,4,4,1,1,1,1,4,4,1,1,1,1,1,6,1,1,1,2,4,4,4,1,1,1,1,1,1,1,1,1,1,5,1,4,1,1,1,1,1,1,1,1,1,1,1,1,3,6,4,2,1,1,7,4,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,6,4,2,5,5,4,1,6,4,6,5,2,4,4,4,4,6,4,4,4,7,1,4,6
m8970544874,19,山口県,女性,未婚,学生,勤めていない,200万～300万未満,持ち家（一戸建て）,なし,sumika,1,7000,10000,7,6,6,6,6,4,6,5,6,6,5,5,5,6,6,5,6,6,6,5,5,4,5,4,4,3,6,6,5,5,5,4,5,5,5,5,5,5,5,5,4,5,3,4,5,5,5,5,4,5,5,6,5,5,5,5,4,4,4,4,5,5,5,5,2,5,5,5,5,3,5,4,4,4,5,5,5,4,5,4,4,5,5,4,5,4,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,6,5,6,5,5,5,5,5,6,5,5,6,6,6,6,5,5,6,5,5,5,5,4,4,5,4,5,5
m8993759361,41,岐阜県,男性,未婚,会社員(正社員),製造業,700万～800万未満,持ち家（一戸建て）,なし,稲葉,1,10000,10000,2,4,2,2,2,1,4,4,3,4,2,3,4,4,4,3,4,4,3,5,2,4,3,3,4,2,2,4,2,3,2,2,2,2,4,3,2,2,2,3,3,2,3,3,3,2,2,3,4,2,3,2,2,2,4,3,2,2,2,3,2,4,1,1,2,4,1,1,4,7,3,3,4,4,3,1,2,2,2,2,2,3,5,4,2,3,3,3,3,3,3,3,4,2,2,3,5,2,3,5,2,4,2,2,4,3,2,4,3,2,2,3,3,4,4,3,3,4,4,3,3,2,3,4,3,3,3,3,4
m8971181356,25,福岡県,女性,未婚,会社員(正社員),その他,100万～200万未満,その他,なし,ニッキーミナージュ,2,7000,0,1,5,3,7,3,6,2,1,5,2,3,2,3,1,1,1,2,2,1,1,1,1,1,1,1,5,2,4,4,1,7,3,2,2,1,2,1,4,3,2,7,3,4,3,1,4,3,2,2,2,4,2,3,4,2,2,3,4,5,2,6,2,2,4,1,1,3,1,4,2,7,3,6,4,1,1,1,1,1,1,4,4,2,2,2,5,3,4,2,4,3,5,3,5,2,6,3,3,2,3,5,3,4,4,2,4,2,2,2,1,1,3,2,1,1,1,1,2,2,1,1,5,2,6,3,2,2,1,1
m89788772445,39,北海道,女性,既婚,会社員(正社員),医療・福祉,300万～400万未満,持ち家（マンション）,なし,米津玄師,1,10000,30000,7,7,7,7,7,7,7,1,7,7,7,7,7,5,2,3,5,4,4,2,7,3,7,7,7,4,7,7,7,7,7,7,5,3,5,3,4,4,1,4,4,4,5,7,4,3,4,2,1,5,1,2,1,5,7,5,4,3,7,7,2,5,2,3,7,7,7,7,7,7,1,1,1,2,4,1,7,7,7,6,7,7,5,7,7,7,7,5,7,7,4,7,1,4,6,7,6,7,6,1,1,1,4,6,7,6,1,1,7,7,4,1,7,7,7,7,7,3,6,4,4,5,4,4,4,5,4,4,4
m89789281873,47,北海道,女性,既婚,専業主婦,勤めていない,500万～600万未満,社宅,あり,ユーミン,2,10000,3000,7,7,7,7,7,7,7,1,7,7,7,7,7,4,4,4,4,4,4,4,4,4,5,4,4,4,7,7,7,7,7,7,4,7,7,4,7,4,6,7,6,7,6,7,7,7,7,7,4,4,4,1,4,7,7,7,4,7,7,7,4,4,4,7,7,7,7,7,7,7,1,1,1,4,4,4,7,7,7,4,7,7,5,7,7,4,7,4,4,7,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,7,4,4,7,7,4,7,7,4,4,7,7,7,7,7,7,7,4,1,1,7,1,1,5
m89788307672,36,静岡県,女性,既婚,会社員(正社員),金融・証券・保険業,500万～600万未満,持ち家（一戸建て）,なし,米津玄師,1,105000,150000,7,7,7,7,7,7,7,2,7,7,7,7,7,6,2,4,6,4,5,1,7,6,7,6,5,1,7,6,5,5,7,7,6,7,7,5,5,4,2,5,4,5,7,7,1,1,1,1,1,7,2,1,1,7,6,5,4,4,7,7,6,6,5,6,7,7,7,7,7,7,5,2,5,4,5,4,7,7,7,6,7,7,5,7,7,7,7,6,7,7,6,7,5,2,7,7,6,7,7,5,5,2,5,6,6,7,6,7,7,7,5,1,6,6,7,7,7,6,5,4,5,2,5,6,2,5,2,6,2
m899504475,42,千葉県,男性,既婚,会社員(正社員),サービス業,400万～500万未満,持ち家（一戸建て）,あり,矢井田瞳,2,5000,10000,7,6,6,5,5,6,6,6,6,6,7,5,6,1,1,1,1,1,1,1,1,1,4,4,1,1,4,4,4,4,5,5,4,7,5,7,4,4,1,1,1,4,1,1,1,1,1,1,1,6,1,1,1,1,6,6,4,1,6,1,4,5,1,1,7,1,4,5,5,5,1,1,1,1,1,1,6,5,5,4,4,4,5,6,4,6,6,5,7,5,4,4,1,1,1,7,1,1,1,1,1,1,1,1,1,6,1,1,6,7,5,1,6,6,7,7,5,3,4,4,1,4,1,1,1,7,1,4,6
m8961813236,48,埼玉県,男性,既婚,会社員(正社員),製造業,700万～800万未満,持ち家（一戸建て）,あり,ｆｓｇｓｇｆｓｇｆｇｓ,2,2017,80000,5,5,4,3,3,3,4,5,5,5,3,4,4,3,3,4,5,5,5,4,5,5,5,3,3,4,5,6,6,6,4,3,3,3,4,5,5,6,4,4,4,4,4,3,5,5,4,3,3,4,6,5,5,4,4,3,5,5,5,5,5,5,4,3,3,3,4,5,5,4,4,3,3,3,4,5,6,5,4,3,3,3,4,5,4,6,5,5,4,4,3,4,4,5,5,3,3,4,5,5,5,6,6,5,4,3,3,4,5,5,4,5,3,3,4,5,5,6,5,5,4,4,4,5,4,3,3,4,4
