ＩＤ,年齢,都道府県,性別,結婚,職業,業種,世帯年収,居住形態,子供有無,Q.1-1(FA),Q.2,Q.3-1(FA),Q.4-1(FA),Q.5-m1,Q.5-m2,Q.5-m3,Q.5-m4,Q.5-m5,Q.5-m6,Q.5-m7,Q.5-m8,Q.5-m9,Q.5-m10,Q.6-m1,Q.6-m2,Q.6-m3,Q.6-m4,Q.6-m5,Q.6-m6,Q.6-m7,Q.6-m8,Q.6-m9,Q.6-m10,Q.7-m1,Q.7-m2,Q.7-m3,Q.7-m4,Q.7-m5,Q.7-m6,Q.7-m7,Q.7-m8,Q.7-m9,Q.7-m10,Q.8-m1,Q.8-m2,Q.8-m3,Q.8-m4,Q.8-m5,Q.8-m6,Q.8-m7,Q.8-m8,Q.8-m9,Q.8-m10,Q.9-m1,Q.9-m2,Q.9-m3,Q.9-m4,Q.9-m5,Q.9-m6,Q.9-m7,Q.9-m8,Q.9-m9,Q.9-m10,Q.10-m1,Q.10-m2,Q.10-m3,Q.10-m4,Q.10-m5,Q.10-m6,Q.10-m7,Q.10-m8,Q.10-m9,Q.10-m10,Q.11-m1,Q.11-m2,Q.11-m3,Q.11-m4,Q.11-m5,Q.11-m6,Q.11-m7,Q.11-m8,Q.11-m9,Q.11-m10,Q.12-m1,Q.12-m2,Q.12-m3,Q.12-m4,Q.12-m5,Q.12-m6,Q.12-m7,Q.12-m8,Q.12-m9,Q.12-m10,Q.13-m1,Q.13-m2,Q.13-m3,Q.13-m4,Q.13-m5,Q.14-m1,Q.14-m2,Q.14-m3,Q.14-m4,Q.14-m5,Q.14-m6,Q.14-m7,Q.14-m8,Q.14-m9,Q.14-m10,Q.15-m1,Q.15-m2,Q.15-m3,Q.15-m4,Q.15-m5,Q.15-m6,Q.15-m7,Q.15-m8,Q.15-m9,Q.15-m10,Q.16-m1,Q.16-m2,Q.16-m3,Q.16-m4,Q.16-m5,Q.16-m6,Q.17-m1,Q.17-m2,Q.17-m3,Q.17-m4,Q.17-m5,Q.17-m6,Q.18-m1,Q.18-m2,Q.18-m3,Q.18-m4,Q.18-m5,Q.18-m6,Q.19-m1,Q.19-m2,Q.19-m3,Q.19-m4,Q.19-m5,Q.19-m6
m8998439750,53,愛知県,女性,既婚,専業主婦,勤めていない,700万～800万未満,持ち家（マンション）,あり,大谷翔平,1,0,10000,5,7,6,7,4,5,5,1,3,7,5,6,6,2,2,2,2,5,2,1,5,2,5,2,2,2,6,7,5,5,2,2,2,2,5,6,2,2,2,1,2,2,2,5,2,4,3,4,6,1,2,2,2,6,5,5,6,2,6,6,2,2,2,5,5,7,7,7,6,5,1,1,1,1,1,1,5,6,5,5,5,6,5,6,6,5,5,1,1,5,1,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,1,1,2,2,2,6,5,2,5,6,6,6,2,2,5,3,5,1,3,2
m8976516984,70,奈良県,男性,既婚,自営業,サービス業,"900万～1,000万未満",持ち家（一戸建て）,あり,鈴木誠也,1,5000,20000,5,6,5,5,5,5,5,1,6,6,5,5,6,4,4,4,4,4,4,3,4,4,5,5,4,4,5,5,5,5,5,5,5,5,5,4,4,5,4,5,4,5,4,5,4,5,5,5,4,5,4,4,5,5,5,5,5,4,5,5,4,4,5,4,5,5,5,5,5,5,4,4,4,4,4,4,5,5,5,4,5,4,5,5,5,4,4,4,5,5,4,4,4,4,4,4,4,4,3,4,4,3,4,5,4,5,4,4,5,5,5,4,5,4,5,5,4,4,4,5,5,4,5,4,4,4,4,5,3
m89789259241,40,香川県,男性,既婚,会社員(正社員),情報通信業,700万～800万未満,持ち家（マンション）,あり,大谷翔平,1,0,3000,3,3,3,1,1,6,4,5,6,5,6,6,6,6,6,6,6,4,5,4,1,1,2,3,3,2,2,1,2,1,2,1,1,2,3,3,3,4,6,6,3,3,1,2,2,1,2,1,2,3,2,4,2,2,3,3,2,3,3,2,2,3,3,3,3,5,6,5,5,5,5,5,5,6,6,5,6,5,6,5,5,5,5,6,5,5,5,5,6,6,6,5,5,5,5,7,7,6,6,6,6,6,6,5,5,6,7,7,6,6,6,6,5,6,5,5,4,6,6,6,6,6,6,5,5,6,5,4,4
m8970819047,27,神奈川県,男性,既婚,会社員(正社員),サービス業,600万～700万未満,賃貸（マンション）,なし,三浦大輔,1,5000,30000,7,5,5,6,4,4,4,5,5,4,5,6,6,6,5,6,7,5,6,6,4,6,5,5,7,1,5,5,6,4,5,5,6,4,5,5,7,5,5,5,5,6,5,5,5,3,6,6,5,5,4,5,7,5,5,4,5,5,5,5,4,5,5,6,5,5,6,6,5,5,5,6,6,4,6,6,5,5,5,5,6,6,5,6,6,5,5,5,5,6,6,6,6,5,4,4,5,5,6,5,6,5,6,5,5,5,6,5,5,6,6,6,5,6,7,7,6,5,6,4,5,5,5,5,4,6,6,6,5
m8975063894,56,栃木県,男性,既婚,会社員(正社員),サービス業,700万～800万未満,持ち家（一戸建て）,あり,カズ,1,0,0,4,4,4,3,4,3,4,3,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,5,5,5,5,3,3,4,5,4,4,3,4,4,4,4,4,5,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,3,4,3,5,4,4,4,5,5,4,4,3,4,4,4,4,4,5,5,5,5,3,4,3,4,4,4,3,4,2,6,4,5,3,4,2,4,4,5,3,4,5,4,3,4,3,4,4,3,4,4,4,3,4,4,4,5,3,4,4,5,4,5,4
m8970941210,44,鳥取県,男性,既婚,会社員(正社員),商社・卸売り・小売業,700万～800万未満,持ち家（一戸建て）,あり,大山悠輔,1,0,10000,5,5,5,5,3,4,5,5,6,5,6,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,4,3,5,5,6,1,2,1,5,4,2,4,2,2,1,4,3,4,2,4,1,4,1,5,2,2,4,1,1,5,1,2,4,4,3,3,2,4,4,6,1,1,1,1,1,1,1,1,1,1,1,1,5,5,2,5,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,6,4,2,5,2,4,3,5,5,4,3,2,5,5,6,3,4,4,4,6,5,5,4,1
m89787847117,45,北海道,男性,既婚,会社員(正社員),医療・福祉,500万～600万未満,持ち家（一戸建て）,あり,カズ,1,0,10000,7,4,6,7,7,7,7,1,4,7,7,4,7,4,1,1,4,1,1,1,1,1,6,1,1,1,7,7,7,7,4,7,7,7,1,7,4,4,1,1,1,1,5,7,7,1,1,1,1,7,4,1,1,7,1,1,1,1,7,1,1,7,1,4,7,4,7,7,7,7,1,1,1,1,1,1,4,4,4,4,4,4,5,7,7,4,4,4,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,4,1,1,1,4,4,3,7,5,1,1,1,4,5,4,4,4,5,4,6,2
m89789161651,25,静岡県,男性,既婚,会社員(正社員),製造業,300万～400万未満,賃貸（アパート）,なし,高橋由伸,1,0,15000,5,6,5,5,5,6,5,3,4,6,5,6,6,4,2,4,5,4,5,4,3,5,4,5,3,2,5,5,5,5,6,6,6,5,4,3,4,3,3,4,6,5,5,6,3,5,5,5,3,6,3,3,3,5,4,4,4,4,4,4,4,3,4,4,4,4,5,6,4,5,5,4,4,4,4,4,5,5,4,4,5,5,5,3,5,4,4,4,5,5,5,4,4,3,5,4,4,4,4,3,4,4,4,4,4,5,5,4,5,5,5,4,5,4,4,5,5,4,4,4,5,5,4,4,5,5,5,5,5
m89789103537,37,神奈川県,男性,未婚,会社員(正社員),建設業,500万～600万未満,賃貸（マンション）,なし,栗山巧,1,3000,10000,7,7,7,7,7,7,7,1,7,7,7,7,7,2,2,2,4,2,2,1,2,1,4,4,1,1,6,6,6,2,6,6,6,6,5,5,1,1,1,1,1,1,5,5,1,1,5,4,2,6,1,1,1,6,6,6,4,4,5,5,4,4,4,4,5,5,5,7,5,6,1,1,1,1,1,1,4,1,1,4,4,4,5,4,5,4,4,4,4,4,4,4,1,1,4,4,4,4,4,1,3,1,1,1,1,7,4,1,7,5,4,4,4,5,7,7,7,7,5,5,5,1,4,6,5,4,7,5,1
m8931970368,26,兵庫県,男性,既婚,会社員(正社員),運送・輸送業,300万～400万未満,持ち家（一戸建て）,あり,中木,1,5000,5000,3,6,4,6,4,6,3,5,5,5,4,6,4,6,3,6,4,6,4,5,4,6,3,5,4,6,4,6,5,6,5,5,2,5,2,6,4,4,5,6,5,6,3,6,5,6,6,2,4,5,5,6,2,5,6,2,5,2,4,5,4,4,5,5,5,5,6,3,4,5,4,7,2,5,2,4,5,6,2,5,4,5,5,2,4,4,6,3,5,2,4,5,3,4,5,4,5,3,4,4,4,6,5,4,5,3,5,5,4,5,5,3,5,6,4,5,4,4,6,5,6,3,5,5,6,3,5,7,3
m89789167598,45,静岡県,女性,既婚,会社員(正社員),教育業,"900万～1,000万未満",持ち家（一戸建て）,あり,金子侑司,1,50000,50000,4,4,5,2,5,6,6,6,6,6,5,6,7,3,7,6,6,5,6,7,4,4,4,5,5,5,6,4,4,6,6,6,5,5,6,4,6,5,7,5,4,5,5,5,4,5,6,5,5,6,4,5,5,6,6,6,5,4,4,6,4,5,4,5,4,4,5,5,5,4,4,5,5,6,4,4,5,4,5,4,4,5,5,4,4,5,5,5,5,4,4,4,5,6,5,5,4,5,4,5,5,4,4,6,3,4,4,5,6,6,4,4,4,5,4,4,4,4,4,5,5,5,5,5,4,5,5,5,5
m8970999293,48,千葉県,女性,既婚,会社員（契約・派遣社員）,商社・卸売り・小売業,400万～500万未満,持ち家（一戸建て）,あり,小林誠司,1,0,5000,5,6,5,5,5,6,5,2,5,6,6,5,6,2,2,2,2,2,2,1,2,2,3,4,1,2,4,5,6,5,5,4,5,2,2,3,2,1,1,1,2,2,2,2,5,3,3,3,5,2,3,2,2,4,2,2,2,2,4,4,2,2,2,2,4,4,4,6,5,6,2,2,2,2,2,2,5,5,5,4,4,4,5,5,4,2,2,1,2,6,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,5,2,4,4,4,4,4,3,2,4,5,4,4,5,5,6,2,4,5,4,4,2,4,1
m8970937298,57,東京都,男性,既婚,会社員(正社員),製造業,"1,200万～1,500万未満",持ち家（マンション）,あり,松山弘平,1,200000,500000,6,6,4,4,2,5,6,3,4,5,5,4,4,2,1,1,2,1,2,1,1,1,2,2,1,1,5,3,2,2,4,4,3,5,4,3,2,1,1,1,1,2,1,1,2,2,1,1,3,2,1,2,1,2,1,1,3,1,2,2,1,2,1,2,2,1,2,5,4,4,2,2,1,1,1,1,1,1,1,2,2,1,5,4,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,6,5,4,2,6,6,6,6,5,5,5,5,5,4,5,5,5,4,4,4,2
m8974917124,45,大阪府,男性,未婚,会社員(正社員),商社・卸売り・小売業,600万～700万未満,賃貸（マンション）,なし,大谷翔平,1,5000,10000,5,3,4,4,2,5,3,4,2,4,4,4,6,4,3,3,4,4,5,4,6,4,3,5,3,2,4,4,5,4,4,4,5,4,4,5,5,3,5,5,5,3,4,4,4,3,3,3,3,3,5,4,4,3,5,5,4,3,4,4,5,5,4,3,5,4,4,3,4,4,4,5,4,3,4,4,5,5,5,3,5,4,5,5,4,4,5,4,4,5,5,4,4,5,4,4,4,5,5,5,4,4,4,5,4,4,4,5,4,4,5,5,4,6,5,4,3,5,4,3,3,4,5,4,4,6,5,4,4
m89789011510,31,大阪府,男性,未婚,会社員(正社員),情報通信業,500万～600万未満,持ち家（マンション）,なし,前田大然,1,50000,50000,7,7,7,7,7,7,7,1,7,7,7,7,7,5,2,2,2,2,4,2,2,2,4,2,2,2,2,2,2,2,4,4,4,4,4,4,4,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,6,5,5,6,6,6,4,4,4,4,4,2,4,4,4,4,4,4,5,6,5,5,5,4,5,6,4,3,2,2,4,4,2,5,2,2,5,2,2,3,2,5,2,2,6,6,4,2,6,6,6,6,6,7,7,7,6,1,6,6,5,5,5,5,1
m8971410902,44,三重県,男性,既婚,会社員(正社員),製造業,"1,200万～1,500万未満",持ち家（一戸建て）,あり,ケン・グリフィー・ジュニア,1,0,10000,7,7,7,7,7,7,7,1,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,6,5,4,5,7,7,7,7,7,4,4,4,1,1,1,5,4,5,2,4,3,6,6,4,1,1,1,4,4,4,4,4,4,5,3,6,7,7,7,7,7,7,7,7,2,2,2,2,1,1,6,5,5,4,7,6,5,6,5,5,5,4,4,7,5,2,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,4,4,4,5,6,4,4,5,5,5,5,5,5,5,6,2,5,2
m89788925629,43,富山県,男性,既婚,経営者・役員,建設業,800万～900万未満,持ち家（一戸建て）,あり,大谷翔平,1,0,10000,5,5,7,6,7,7,7,1,7,7,7,7,7,2,1,1,1,1,1,1,1,1,2,1,1,1,7,7,7,7,7,7,7,4,7,4,2,4,1,1,1,1,1,7,1,7,7,7,7,1,1,1,1,1,7,1,7,1,7,7,1,4,1,1,7,7,7,7,7,7,1,1,1,1,1,1,7,7,7,1,7,7,5,7,7,7,7,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,1,7,7,7,1,7,7,7,7,7,7,7,7,7,1,7,7,1,7,7,7,1
m89787892340,58,東京都,男性,未婚,会社員(正社員),医療・福祉,500万～600万未満,賃貸（マンション）,なし,山沢京平,1,10000,10000,6,7,6,6,4,6,6,1,6,6,6,6,7,4,3,4,2,5,5,2,2,2,5,5,1,2,4,5,4,4,5,6,5,4,3,6,5,4,4,5,4,6,4,6,6,5,5,6,5,2,4,4,1,5,6,5,5,3,6,6,3,5,4,4,7,6,6,6,6,6,2,2,1,4,2,2,6,6,6,5,6,5,5,6,6,5,4,4,2,6,2,1,2,2,1,4,3,3,1,1,1,1,1,4,2,6,2,1,6,5,6,1,6,6,6,6,6,6,5,5,5,2,5,5,4,4,3,5,1
m8971253263,47,千葉県,男性,既婚,会社員(正社員),製造業,"900万～1,000万未満",持ち家（マンション）,あり,マックスフェルスタッペン,1,0,10000,7,7,7,7,7,7,7,1,7,7,6,6,7,4,1,1,1,1,1,1,2,1,5,7,1,1,5,2,1,1,4,4,3,6,4,7,4,4,5,4,2,1,6,7,4,4,3,4,7,1,1,4,1,3,4,4,2,1,4,5,1,1,4,4,7,7,7,7,6,7,1,1,1,1,4,1,5,5,5,4,4,4,5,6,6,5,4,1,1,4,1,1,1,1,1,4,1,4,1,1,1,1,1,1,4,4,5,1,7,4,5,1,7,7,7,7,7,5,4,4,4,3,4,4,3,4,4,4,3
m89789031502,24,熊本県,男性,未婚,パート・アルバイト,運送・輸送業,500万～600万未満,持ち家（一戸建て）,なし,多田修平,1,0,5000,6,6,4,6,3,5,6,2,3,4,6,5,6,2,2,2,2,2,2,2,2,2,2,2,1,2,6,4,4,4,5,5,6,4,5,3,4,4,2,4,3,6,5,4,5,4,4,4,4,4,4,4,2,5,2,2,5,2,4,6,2,5,3,4,6,5,5,4,4,5,2,2,2,1,1,1,3,3,3,2,2,2,5,5,4,5,5,2,1,4,4,1,1,1,1,1,1,4,1,1,5,1,1,1,1,5,1,3,5,6,1,2,4,4,4,6,2,4,4,5,5,4,3,4,2,5,2,3,4
m8970366564,44,三重県,男性,既婚,会社員(正社員),その他,300万～400万未満,持ち家（一戸建て）,あり,村田嵐,1,0,1000,4,4,4,4,4,4,4,4,4,4,5,5,5,5,1,3,3,2,3,1,3,2,5,2,1,1,6,3,4,4,6,3,5,3,5,4,4,4,2,3,4,5,5,4,4,2,3,2,4,4,4,2,4,4,4,4,5,3,5,4,1,6,5,6,7,5,5,6,7,6,1,1,1,1,1,1,1,1,1,1,4,2,5,5,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,4,6,5,2,6,2,4,6,5,5,6,5,6,5,3,5,5,4,5,3,4,3
m8971518187,37,愛知県,男性,未婚,会社員(正社員),製造業,400万～500万未満,持ち家（一戸建て）,なし,柳裕也,1,2000,5000,7,7,7,7,5,5,6,7,5,7,7,5,6,2,1,5,1,1,1,1,5,3,4,2,1,1,1,2,2,1,6,6,6,7,6,7,4,1,1,1,1,1,5,1,1,1,4,5,7,1,1,1,1,1,7,6,6,1,5,7,4,5,1,5,5,6,6,7,6,7,1,1,1,1,1,1,5,5,5,1,5,5,5,6,5,5,3,1,1,6,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,5,5,1,7,5,5,1,5,5,5,6,6,5,3,3,5,7,2,1,2,7,5,3,7
m8970456652,39,岐阜県,男性,未婚,会社員(正社員),製造業,500万～600万未満,持ち家（一戸建て）,なし,ランディバース,1,0,10000,5,5,5,7,6,5,6,2,5,7,5,6,7,4,2,3,3,3,4,1,4,4,5,6,1,1,2,4,5,4,7,7,7,7,6,4,4,7,7,5,4,5,5,5,4,7,5,3,5,4,3,3,3,4,5,5,5,4,5,5,4,5,5,5,5,5,6,7,7,7,3,3,2,4,4,4,5,5,5,4,4,4,5,5,5,5,5,4,4,4,4,3,1,1,4,3,3,3,2,1,2,1,4,2,3,4,5,7,4,4,5,3,5,5,4,5,5,4,4,4,5,5,4,4,4,5,3,4,4
m89788252317,35,福岡県,男性,既婚,その他,その他,100万未満,その他,なし,大谷翔平,1,0,0,6,6,3,6,2,6,6,2,5,6,2,6,6,2,1,1,2,1,1,1,1,1,2,1,1,1,5,5,1,1,6,6,6,6,6,6,2,2,2,2,2,2,6,6,6,2,2,2,5,2,2,4,6,4,2,5,5,2,6,5,1,3,5,6,7,7,7,7,7,7,2,2,1,2,2,2,3,2,2,2,1,1,5,5,6,5,6,5,1,4,5,5,2,1,1,5,1,5,1,1,5,2,4,2,1,2,2,1,7,7,6,7,5,3,7,7,6,6,5,5,5,6,6,5,1,5,5,5,4
m8998858605,52,千葉県,男性,既婚,会社員(正社員),製造業,200万～300万未満,賃貸（マンション）,なし,中村俊輔,1,0,10000,7,7,6,6,6,6,6,1,6,7,6,5,7,2,1,1,2,2,2,1,2,2,4,4,1,1,5,2,1,1,5,4,4,6,4,7,4,3,3,2,2,5,2,6,2,6,6,2,4,5,1,1,1,4,5,5,6,2,5,5,1,5,4,4,4,5,5,7,5,7,1,1,1,4,2,2,5,5,5,3,5,4,5,5,5,3,3,2,2,5,2,1,1,1,1,1,1,1,5,1,3,1,1,1,2,5,4,2,2,2,2,4,4,3,2,3,4,4,1,1,2,7,2,2,1,7,1,2,7
m8970222598,17,京都府,女性,未婚,学生,勤めていない,100万～200万未満,賃貸（アパート）,なし,糸井嘉男,1,0,10000,7,7,7,6,6,6,7,1,5,7,6,5,7,4,1,1,2,1,1,1,2,1,4,4,1,1,6,6,5,3,5,1,3,5,4,4,2,1,1,1,5,2,2,1,1,1,1,1,5,4,1,1,1,3,5,6,7,4,4,5,3,5,3,3,2,5,5,5,5,5,1,1,1,1,1,1,1,5,4,1,5,5,5,6,5,6,6,4,6,5,2,5,3,1,5,3,2,2,2,2,2,2,2,2,2,3,2,2,5,5,2,2,5,1,6,6,5,5,5,5,3,5,2,3,2,6,3,3,2
m8974292550,30,東京都,男性,未婚,会社員(正社員),情報通信業,100万～200万未満,賃貸（アパート）,なし,近本光司,1,0,1000,6,7,7,7,7,7,7,1,7,7,7,7,7,4,3,3,5,3,3,1,1,1,5,4,1,1,7,7,7,7,5,7,7,7,2,1,1,1,1,1,1,6,1,1,1,6,1,1,1,1,1,1,1,5,5,6,7,1,6,6,1,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,7,1,5,7,7,7,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,1,7,7,7,7,7,1,5,1,6,5,7,7,2,7,1,1,7
m89789577949,45,東京都,男性,既婚,会社員(正社員),製造業,"1,000万～1,200万未満",賃貸（マンション）,あり,クリスティアーノ・ロナウド,1,0,100000,5,7,6,6,6,6,6,1,5,7,6,6,7,4,1,1,1,1,1,1,1,1,3,1,1,1,7,7,6,6,6,6,4,6,4,4,3,4,1,1,4,3,4,5,5,6,6,6,2,2,2,2,3,6,2,2,3,2,6,6,1,2,5,5,6,6,5,7,6,7,1,1,1,1,1,1,1,1,1,1,4,2,5,5,4,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,1,3,7,6,4,4,4,4,5,5,4,4,6,5,4,5,5,5,4,5,4,2,3
m89788701538,57,大阪府,男性,未婚,経営者・役員,不動産業,600万～700万未満,持ち家（一戸建て）,なし,内藤哲也,1,10000,10000,6,6,6,6,7,6,6,2,6,7,5,5,6,5,1,1,5,4,4,1,1,1,4,6,1,1,4,5,5,5,4,4,2,4,2,6,4,4,2,2,2,4,4,5,4,4,4,6,4,4,1,4,1,4,5,5,4,4,4,5,4,5,1,1,6,1,4,6,5,6,2,2,2,2,1,1,5,4,5,3,2,2,5,5,1,5,5,2,3,4,4,1,1,1,1,2,1,2,1,1,1,2,1,1,1,5,5,2,5,5,5,3,5,5,5,5,5,5,5,5,6,5,5,5,4,3,4,4,2
m89788354461,65,東京都,女性,既婚,専業主婦,勤めていない,"900万～1,000万未満",持ち家（一戸建て）,あり,大谷翔平,2,0,0,6,6,6,7,6,6,6,6,7,6,6,7,7,5,3,2,2,2,2,2,4,4,4,2,2,2,5,6,6,6,6,6,6,6,6,6,4,4,4,2,2,5,5,5,5,5,4,3,2,6,2,2,4,6,5,5,5,4,6,6,4,4,4,4,6,6,6,7,7,7,3,2,2,2,2,1,2,6,5,4,4,4,5,6,5,3,5,2,2,4,2,2,2,2,2,4,2,3,2,2,2,2,2,2,3,5,2,2,7,7,6,2,5,6,6,6,5,6,5,5,5,4,5,5,4,5,4,4,3
m89787704745,30,大阪府,男性,既婚,会社員(正社員),製造業,300万～400万未満,賃貸（マンション）,あり,大谷翔平,1,1500,10000,7,7,7,7,7,7,7,1,5,7,7,6,7,4,1,4,1,1,4,1,5,1,5,4,1,1,7,7,7,7,7,7,7,6,7,7,4,4,4,4,4,4,4,4,5,7,5,4,5,1,3,2,3,7,6,6,5,3,7,7,5,4,6,6,5,7,7,7,7,6,1,1,2,2,2,5,2,5,3,7,3,5,5,5,5,4,3,3,3,7,2,5,4,5,3,3,6,4,4,3,3,3,3,3,3,4,5,4,2,4,3,3,5,5,2,3,4,2,5,3,5,4,3,6,6,2,6,7,2
m8975998992,68,和歌山県,男性,既婚,医師・医療関係者,医療・福祉,"1,800万～2,000万未満",持ち家（一戸建て）,あり,大谷翔平,1,0,1000,6,6,6,6,5,6,6,2,6,6,6,6,6,5,3,3,5,5,4,2,4,2,4,2,4,3,6,6,6,5,5,5,3,3,4,4,4,3,4,4,6,4,4,4,4,4,3,4,3,4,4,3,3,6,4,4,5,3,5,5,3,4,4,4,6,4,4,6,4,5,2,2,2,4,3,4,5,5,5,4,5,4,5,5,5,3,2,2,2,2,2,2,2,1,2,4,2,3,3,2,2,2,2,2,2,4,4,2,5,3,4,2,5,4,5,5,4,5,4,4,5,2,5,5,5,4,5,4,2
m8971307654,53,奈良県,男性,既婚,会社員(正社員),教育業,800万～900万未満,持ち家（一戸建て）,あり,イチロー,1,0,20000,5,7,7,7,7,6,7,1,6,7,7,5,7,4,2,2,3,3,4,1,4,4,4,4,1,1,6,6,5,5,5,6,5,5,4,5,4,4,5,4,4,5,5,5,4,5,5,5,3,4,2,2,2,6,6,6,6,5,6,6,4,4,4,5,6,6,6,7,7,6,2,2,2,3,4,4,5,4,4,4,5,5,5,6,4,5,5,4,3,5,3,4,2,2,6,3,3,3,3,3,3,3,6,3,2,5,4,2,5,5,4,1,6,6,6,6,6,4,2,4,4,4,4,5,4,6,5,5,3
m8965753490,51,東京都,男性,未婚,会社員（契約・派遣社員）,医療・福祉,300万～400万未満,賃貸（アパート）,なし,大谷翔平,1,3000,20000,7,7,7,7,7,7,7,1,7,7,7,7,7,5,5,5,5,4,4,4,5,5,5,4,5,4,5,7,6,6,7,6,6,7,7,4,4,4,4,4,4,5,5,7,4,4,4,4,2,5,1,1,3,7,7,7,7,4,7,7,4,6,4,7,7,7,7,7,7,7,1,1,1,2,4,4,5,5,5,4,7,7,5,7,7,6,7,5,5,7,5,2,1,1,2,2,2,3,2,4,2,2,5,4,5,7,7,1,7,7,6,1,7,7,7,7,7,2,2,2,2,6,2,2,2,7,2,4,7
m899347383,50,大阪府,男性,既婚,会社員(正社員),非営利団体,500万～600万未満,賃貸（マンション）,あり,水谷準,1,0,0,7,7,7,7,6,6,6,1,5,7,6,7,7,1,1,2,1,1,1,1,1,1,2,2,1,1,5,5,4,4,5,5,4,6,4,3,1,2,1,2,4,4,3,6,5,6,6,5,5,2,1,3,1,5,6,5,4,1,6,6,5,4,6,5,6,2,6,7,7,7,1,1,1,2,1,1,1,4,4,2,4,4,5,5,2,1,1,1,1,2,2,1,1,1,1,4,1,1,1,1,1,1,1,1,1,6,2,2,7,6,6,4,4,4,6,6,4,6,5,3,4,5,2,4,2,6,2,2,2
m8971460382,31,千葉県,男性,未婚,会社員(正社員),建設業,500万～600万未満,その他,なし,佐々木ろうき,1,3,5,6,5,5,7,2,6,6,2,4,6,6,6,4,2,5,2,2,2,2,1,4,2,4,4,1,1,6,4,2,1,7,4,6,1,4,4,4,4,2,4,5,4,3,5,2,4,4,2,5,2,2,4,4,2,6,5,6,3,5,6,5,5,2,2,7,6,5,7,5,7,1,1,1,2,2,1,5,4,4,2,6,5,5,6,5,6,6,6,7,5,2,5,1,1,5,2,2,2,2,2,4,2,2,5,4,4,2,4,6,3,2,4,6,6,5,6,5,6,6,6,6,1,6,6,5,2,4,4,2
m89788639228,24,東京都,男性,未婚,会社員(正社員),金融・証券・保険業,600万～700万未満,賃貸（アパート）,なし,源田壮亮,1,0,5000,7,7,5,5,5,5,4,1,4,7,7,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,4,4,4,4,4,6,4,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,4,4,4,4,1,5,5,1,4,1,5,4,4,4,5,4,4,1,1,1,1,1,1,1,1,1,1,1,1,5,4,1,1,3,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,7,7,4,1,4,1,7,5,4,4,6,6,4,5,4,5,4,5,4,5,3
m8970520524,47,東京都,男性,既婚,会社員(正社員),製造業,"1,200万～1,500万未満",持ち家（一戸建て）,あり,大谷翔平,1,0,10000,7,7,6,6,5,4,5,2,7,7,6,5,6,2,1,2,3,5,4,1,2,1,4,2,1,1,6,7,6,5,7,6,5,7,7,7,4,2,1,1,1,1,4,6,4,7,6,4,6,2,4,2,2,6,6,4,6,2,6,6,3,5,4,4,7,4,6,7,7,7,1,1,1,1,2,2,6,4,5,2,5,5,5,7,6,2,3,1,1,6,4,1,1,1,1,1,1,5,1,1,4,2,2,2,1,6,1,2,7,7,4,1,5,6,7,6,4,5,4,4,4,4,4,4,3,5,2,4,4
m89788975873,34,宮崎県,男性,既婚,会社員(正社員),サービス業,700万～800万未満,持ち家（マンション）,あり,レブロンジェームズ,1,0,0,7,7,7,7,7,6,6,1,7,7,6,6,6,2,1,1,5,1,2,1,5,1,4,2,1,1,5,4,4,5,5,5,5,5,2,7,4,2,2,2,4,2,2,2,2,2,2,2,2,3,2,3,1,2,5,6,6,2,5,4,5,5,2,2,5,5,5,5,5,6,5,2,2,2,2,2,2,2,2,2,5,5,5,5,2,5,4,2,2,5,2,6,2,2,5,2,2,2,2,2,2,2,5,2,5,2,2,4,5,5,2,2,5,4,2,5,5,4,5,4,4,4,5,5,5,4,3,5,4
